"date","收盘","开盘","高","低","交易量","涨跌幅"
"2022-9-29","6,230.42","6,270.91","6,307.78","6,192.77","104.27K","0.23%"
"2022-9-28","6,216.17","6,397.84","6,401.84","6,214.11","103.53K","-2.98%"
"2022-9-27","6,407.01","6,302.89","6,407.07","6,287.96","104.49K","1.92%"
"2022-9-26","6,286.12","6,318.30","6,403.98","6,274.34","109.04K","-1.22%"
"2022-9-23","6,363.51","6,486.79","6,504.03","6,306.96","110.71K","-1.93%"
"2022-9-22","6,488.47","6,461.30","6,554.30","6,437.69","103.84K","0.12%"
"2022-9-21","6,480.64","6,461.25","6,506.06","6,378.63","105.52K","-0.01%"
"2022-9-20","6,480.97","6,441.10","6,536.42","6,437.11","99.31K","1.29%"
"2022-9-19","6,398.43","6,468.39","6,504.75","6,364.07","106.79K","-1.28%"
"2022-9-16","6,481.52","6,599.27","6,632.56","6,480.10","133.35K","-2.10%"
"2022-9-15","6,620.24","6,859.25","6,865.71","6,543.26","159.04K","-3.04%"
"2022-9-14","6,827.66","6,800.93","6,851.09","6,783.19","119.85K","-1.10%"
"2022-9-13","6,903.62","6,935.59","6,956.51","6,886.36","124.50K","-0.12%"
"2022-9-9","6,912.01","6,908.71","6,918.13","6,848.27","129.24K","0.21%"
"2022-9-8","6,897.75","6,965.56","6,975.09","6,889.86","131.31K","-0.93%"
"2022-9-7","6,962.27","6,894.71","6,989.75","6,882.59","141.17K","0.65%"
"2022-9-6","6,917.08","6,808.87","6,918.07","6,780.46","142.29K","1.86%"
"2022-9-5","6,791.09","6,774.19","6,831.22","6,739.14","131.91K","0.21%"
"2022-9-2","6,776.75","6,731.67","6,801.35","6,695.10","126.89K","0.87%"
"2022-9-1","6,718.42","6,757.01","6,819.62","6,698.84","135.20K","-0.45%"
"2022-8-31","6,748.62","6,954.51","6,966.51","6,738.52","164.71K","-3.25%"
"2022-8-30","6,975.15","7,018.72","7,025.46","6,943.14","152.20K","-0.62%"
"2022-8-29","7,018.58","6,884.73","7,022.79","6,858.43","151.83K","0.55%"
"2022-8-26","6,980.47","7,032.66","7,103.83","6,966.07","160.01K","-0.51%"
"2022-8-25","7,016.31","7,065.34","7,080.73","6,930.84","174.35K","-0.35%"
"2022-8-24","7,040.79","7,312.55","7,314.86","7,029.88","205.50K","-3.59%"
"2022-8-23","7,303.27","7,275.38","7,310.13","7,267.79","169.00K","0.21%"
"2022-8-22","7,288.09","7,214.48","7,289.31","7,170.20","170.71K","0.72%"
"2022-8-19","7,236.15","7,353.43","7,369.41","7,235.43","188.40K","-1.56%"
"2022-8-18","7,351.19","7,315.41","7,358.71","7,298.93","174.24K","0.34%"
"2022-8-17","7,326.61","7,330.48","7,342.26","7,281.23","181.34K","0.05%"
"2022-8-16","7,322.73","7,290.24","7,356.11","7,280.92","181.56K","0.57%"
"2022-8-15","7,280.95","7,218.09","7,296.34","7,215.20","167.35K","0.71%"
"2022-8-12","7,229.72","7,287.65","7,311.76","7,228.35","179.16K","-0.86%"
"2022-8-11","7,292.20","7,241.73","7,295.52","7,212.40","177.20K","1.15%"
"2022-8-10","7,209.30","7,183.18","7,231.35","7,170.60","157.85K","0.04%"
"2022-8-9","7,206.60","7,168.96","7,206.60","7,131.60","160.83K","0.44%"
"2022-8-8","7,174.75","7,082.54","7,176.48","7,062.65","156.61K","1.22%"
"2022-8-5","7,088.25","6,975.89","7,096.30","6,961.65","168.65K","1.84%"
"2022-8-4","6,960.29","6,953.98","6,976.80","6,853.70","157.89K","0.63%"
"2022-8-3","6,916.79","6,968.29","7,079.85","6,896.32","197.23K","-0.60%"
"2022-8-2","6,958.44","7,098.18","7,098.18","6,872.87","222.86K","-3.05%"
"2022-8-1","7,177.02","7,100.71","7,178.05","7,055.61","160.91K","0.79%"
"2022-7-29","7,120.52","7,152.33","7,179.38","7,105.33","174.78K","-0.43%"
"2022-7-28","7,151.51","7,138.32","7,196.53","7,112.74","178.31K","0.76%"
"2022-7-27","7,097.80","7,018.22","7,109.41","7,005.07","150.41K","1.04%"
"2022-7-26","7,025.06","6,949.19","7,030.82","6,902.13","145.37K","1.09%"
"2022-7-25","6,949.30","7,037.76","7,068.34","6,933.82","160.72K","-1.20%"
"2022-7-22","7,033.57","7,081.56","7,124.30","6,969.78","171.20K","-0.61%"
"2022-7-21","7,076.68","7,098.27","7,134.12","7,067.63","194.64K","-0.45%"
"2022-7-20","7,108.65","7,028.79","7,108.79","7,019.73","179.32K","1.44%"
"2022-7-19","7,007.59","6,956.86","7,033.25","6,932.74","180.18K","0.77%"
"2022-7-18","6,953.78","6,868.30","6,953.78","6,839.13","181.92K","1.43%"
"2022-7-15","6,855.62","6,889.81","6,965.94","6,854.81","196.33K","-0.94%"
"2022-7-14","6,920.87","6,823.09","6,954.91","6,809.59","184.07K","1.28%"
"2022-7-13","6,833.39","6,780.61","6,855.07","6,737.88","165.19K","0.77%"
"2022-7-12","6,781.01","6,891.58","6,911.62","6,780.66","166.23K","-1.66%"
"2022-7-11","6,895.18","6,976.10","6,976.10","6,830.62","172.72K","-1.50%"
"2022-7-8","7,000.48","7,067.03","7,084.90","6,990.74","173.12K","-0.59%"
"2022-7-7","7,042.22","6,955.53","7,053.45","6,910.09","168.34K","1.27%"
"2022-7-6","6,953.97","7,014.45","7,041.87","6,890.94","182.05K","-1.14%"
"2022-7-5","7,034.23","7,081.90","7,098.40","6,950.27","202.40K","-0.58%"
"2022-7-4","7,074.97","6,985.05","7,074.97","6,928.63","179.18K","1.15%"
"2022-7-1","6,994.50","6,999.68","7,039.84","6,967.48","178.05K","-0.02%"
"2022-6-30","6,995.57","6,909.74","7,032.67","6,909.74","192.14K","1.34%"
"2022-6-29","6,902.91","7,061.79","7,075.52","6,901.93","227.00K","-2.46%"
"2022-6-28","7,076.89","7,001.26","7,081.28","6,956.56","212.25K","1.08%"
"2022-6-27","7,001.22","6,968.13","7,011.81","6,940.58","207.18K","1.00%"
"2022-6-24","6,931.58","6,865.36","6,954.45","6,862.46","197.40K","1.29%"
"2022-6-23","6,843.20","6,694.25","6,843.20","6,649.93","190.38K","2.22%"
"2022-6-22","6,694.75","6,781.87","6,811.55","6,688.45","177.39K","-1.22%"
"2022-6-21","6,777.60","6,849.73","6,854.92","6,709.36","194.22K","-1.03%"
"2022-6-20","6,848.24","6,787.34","6,874.38","6,783.62","200.71K","1.09%"
"2022-6-17","6,774.46","6,652.54","6,782.34","6,643.10","193.15K","1.15%"
"2022-6-16","6,697.32","6,651.20","6,755.49","6,651.20","202.02K","0.60%"
"2022-6-15","6,657.23","6,671.05","6,759.38","6,656.21","226.01K","-0.08%"
"2022-6-14","6,662.48","6,607.12","6,662.74","6,460.43","204.73K","-0.19%"
"2022-6-13","6,674.95","6,582.69","6,683.66","6,573.57","200.80K","0.78%"
"2022-6-10","6,623.50","6,446.81","6,630.26","6,438.80","174.41K","2.04%"
"2022-6-9","6,490.90","6,591.92","6,591.92","6,453.65","176.72K","-1.78%"
"2022-6-8","6,608.78","6,594.92","6,660.09","6,474.43","196.27K","0.17%"
"2022-6-7","6,597.44","6,613.17","6,631.14","6,539.71","186.24K","-0.10%"
"2022-6-6","6,603.93","6,449.55","6,612.80","6,449.24","180.93K","2.50%"
"2022-6-2","6,442.95","6,349.56","6,449.98","6,329.07","163.05K","1.09%"
"2022-6-1","6,373.18","6,332.39","6,398.29","6,316.58","171.06K","0.33%"
"2022-5-31","6,351.92","6,283.16","6,356.55","6,224.61","172.14K","1.12%"
"2022-5-30","6,281.65","6,231.64","6,281.72","6,171.74","157.32K","1.16%"
"2022-5-27","6,209.72","6,252.36","6,283.72","6,157.93","168.68K","-0.25%"
"2022-5-26","6,225.25","6,195.21","6,252.50","6,095.77","166.49K","0.61%"
"2022-5-25","6,187.24","6,079.94","6,187.41","6,070.96","159.34K","1.71%"
"2022-5-24","6,083.11","6,343.89","6,345.12","6,083.11","197.10K","-4.10%"
"2022-5-23","6,342.89","6,284.60","6,344.75","6,267.83","162.80K","1.31%"
"2022-5-20","6,261.14","6,203.91","6,262.20","6,176.39","165.57K","1.34%"
"2022-5-19","6,178.32","6,032.73","6,178.70","6,020.71","160.07K","0.81%"
"2022-5-18","6,128.54","6,124.38","6,183.25","6,103.63","150.06K","0.19%"
"2022-5-17","6,116.83","6,079.30","6,120.67","6,013.71","160.16K","0.56%"
"2022-5-16","6,082.80","6,110.99","6,154.65","6,057.32","158.32K","0.19%"
"2022-5-13","6,071.17","6,059.00","6,079.13","6,002.08","153.04K","0.61%"
"2022-5-12","6,034.41","6,013.89","6,061.18","5,964.83","164.82K","0.50%"
"2022-5-11","6,004.36","5,959.79","6,147.85","5,959.79","205.34K","0.92%"
"2022-5-10","5,949.37","5,761.85","5,952.72","5,746.72","167.62K","1.86%"
"2022-5-9","5,840.50","5,749.90","5,857.51","5,749.90","137.32K","1.29%"
"2022-5-6","5,766.24","5,690.14","5,812.48","5,665.93","152.56K","-1.21%"
"2022-5-5","5,836.91","5,723.18","5,884.38","5,712.06","168.84K","1.79%"
"2022-4-29","5,734.28","5,534.17","5,753.00","5,517.87","184.27K","4.37%"
"2022-4-28","5,494.19","5,501.52","5,578.24","5,425.77","168.08K","-0.84%"
"2022-4-27","5,540.64","5,192.50","5,540.64","5,164.83","190.99K","5.22%"
"2022-4-26","5,265.90","5,432.61","5,482.86","5,251.52","176.56K","-3.69%"
"2022-4-25","5,467.51","5,776.18","5,776.18","5,441.83","169.40K","-7.22%"
"2022-4-22","5,893.03","5,937.39","5,965.41","5,851.24","142.79K","-1.27%"
"2022-4-21","5,968.94","6,206.18","6,236.55","5,968.94","163.29K","-4.26%"
"2022-4-20","6,234.25","6,347.80","6,351.58","6,208.89","165.36K","-1.75%"
"2022-4-19","6,345.38","6,324.42","6,379.37","6,304.25","149.08K","0.33%"
"2022-4-18","6,324.33","6,233.42","6,339.10","6,164.44","157.21K","0.76%"
"2022-4-15","6,276.89","6,328.23","6,334.37","6,229.50","188.04K","-1.29%"
"2022-4-14","6,359.24","6,313.10","6,388.43","6,294.37","173.75K","1.07%"
"2022-4-13","6,291.77","6,381.78","6,388.50","6,290.67","182.25K","-1.74%"
"2022-4-12","6,403.41","6,314.22","6,414.28","6,259.05","185.94K","1.14%"
"2022-4-11","6,331.48","6,544.29","6,544.29","6,297.39","200.86K","-3.70%"
"2022-4-8","6,574.96","6,635.69","6,644.62","6,496.18","189.59K","-0.78%"
"2022-4-7","6,626.53","6,736.34","6,768.45","6,626.22","186.29K","-2.04%"
"2022-4-6","6,764.75","6,769.74","6,769.74","6,711.32","177.84K","-0.13%"
"2022-4-1","6,773.24","6,723.26","6,790.67","6,689.04","169.29K","0.01%"
"2022-3-31","6,772.53","6,846.33","6,846.33","6,760.12","193.42K","-1.31%"
"2022-3-30","6,862.46","6,750.00","6,863.88","6,734.48","169.29K","2.03%"
"2022-3-29","6,725.61","6,785.38","6,808.79","6,700.41","164.31K","-0.60%"
"2022-3-28","6,766.53","6,772.44","6,828.40","6,692.94","166.52K","-0.84%"
"2022-3-25","6,823.54","6,906.68","6,939.87","6,819.55","171.82K","-1.13%"
"2022-3-24","6,901.40","6,934.13","6,950.74","6,847.17","173.92K","-0.94%"
"2022-3-23","6,966.72","6,938.51","6,989.72","6,910.33","173.97K","0.63%"
"2022-3-22","6,922.86","6,938.97","6,976.39","6,893.65","176.47K","-0.42%"
"2022-3-21","6,952.35","6,886.03","6,983.52","6,867.31","177.47K","1.13%"
"2022-3-18","6,874.56","6,792.32","6,882.66","6,773.46","170.70K","0.81%"
"2022-3-17","6,819.27","6,777.74","6,934.32","6,768.60","202.80K","1.89%"
"2022-3-16","6,692.53","6,586.82","6,704.18","6,330.41","195.64K","2.85%"
"2022-3-15","6,507.37","6,745.60","6,790.20","6,503.17","183.78K","-4.37%"
"2022-3-14","6,804.71","6,938.22","6,972.91","6,804.67","160.67K","-2.64%"
"2022-3-11","6,988.88","6,856.87","7,001.60","6,778.59","175.75K","0.50%"
"2022-3-10","6,954.08","6,946.58","7,017.28","6,914.89","183.49K","2.33%"
"2022-3-9","6,795.54","6,889.51","6,925.41","6,512.01","211.33K","-1.14%"
"2022-3-8","6,874.12","7,089.51","7,118.51","6,824.03","190.15K","-2.98%"
"2022-3-7","7,084.90","7,230.81","7,230.81","7,050.52","164.32K","-2.17%"
"2022-3-4","7,241.94","7,300.00","7,360.26","7,219.64","176.51K","-1.39%"
"2022-3-3","7,343.83","7,440.94","7,446.47","7,334.28","181.16K","-0.95%"
"2022-3-2","7,414.55","7,400.95","7,421.64","7,341.83","158.37K","-0.20%"
"2022-3-1","7,429.16","7,433.75","7,454.90","7,379.82","164.26K","0.16%"
"2022-2-28","7,417.21","7,370.43","7,418.30","7,291.08","165.40K","0.74%"
"2022-2-25","7,363.07","7,346.85","7,435.40","7,344.78","175.69K","1.04%"
"2022-2-24","7,287.08","7,414.47","7,481.14","7,174.78","253.60K","-2.19%"
"2022-2-23","7,450.00","7,290.70","7,450.00","7,289.74","180.55K","2.36%"
"2022-2-22","7,278.24","7,310.66","7,310.66","7,212.32","177.48K","-0.76%"
"2022-2-21","7,334.16","7,264.44","7,334.62","7,259.75","167.76K","1.14%"
"2022-2-18","7,251.54","7,174.59","7,252.06","7,164.27","154.04K","0.41%"
"2022-2-17","7,221.68","7,169.72","7,264.94","7,146.59","164.00K","0.53%"
"2022-2-16","7,183.47","7,164.23","7,200.98","7,132.09","145.27K","0.82%"
"2022-2-15","7,124.94","7,020.13","7,125.10","6,990.40","141.48K","1.73%"
"2022-2-14","7,004.02","6,991.63","7,096.55","6,961.30","145.59K","-0.46%"
"2022-2-11","7,036.48","7,140.93","7,151.24","7,024.79","166.66K","-1.94%"
"2022-2-10","7,175.61","7,208.57","7,222.19","7,126.07","163.80K","-0.49%"
"2022-2-9","7,210.89","7,083.43","7,212.66","7,056.63","170.39K","1.86%"
"2022-2-8","7,078.94","7,058.25","7,078.99","6,928.90","158.87K","0.22%"
"2022-2-7","7,063.53","7,080.61","7,102.42","7,037.16","143.70K","1.24%"
"2022-1-28","6,977.31","6,996.77","7,071.32","6,861.47","136.90K","0.25%"
"2022-1-27","6,960.12","7,178.54","7,191.48","6,959.58","144.66K","-2.95%"
"2022-1-26","7,171.97","7,158.57","7,226.48","7,071.47","141.38K","0.53%"
"2022-1-25","7,134.17","7,398.76","7,440.55","7,133.57","176.53K","-3.93%"
"2022-1-24","7,425.68","7,346.39","7,462.49","7,333.29","152.60K","0.50%"
"2022-1-21","7,388.38","7,474.76","7,492.70","7,384.40","174.36K","-1.41%"
"2022-1-20","7,493.99","7,664.12","7,672.76","7,488.92","197.69K","-2.26%"
"2022-1-19","7,667.17","7,728.16","7,745.81","7,617.06","185.95K","-1.21%"
"2022-1-18","7,761.01","7,808.99","7,827.19","7,743.87","219.62K","-0.61%"
"2022-1-17","7,808.47","7,687.71","7,815.55","7,683.44","196.76K","1.75%"
"2022-1-14","7,674.44","7,611.29","7,714.45","7,590.63","193.08K","0.36%"
"2022-1-13","7,646.83","7,781.31","7,781.31","7,646.32","194.41K","-1.69%"
"2022-1-12","7,777.92","7,691.85","7,778.01","7,682.55","176.78K","1.73%"
"2022-1-11","7,645.42","7,734.54","7,768.63","7,632.07","182.22K","-1.12%"
"2022-1-10","7,731.87","7,669.04","7,756.96","7,625.03","181.21K","0.62%"
"2022-1-7","7,684.46","7,841.13","7,865.75","7,681.13","212.06K","-2.04%"
"2022-1-6","7,844.65","7,743.86","7,863.55","7,721.78","190.54K","0.81%"
"2022-1-5","7,781.45","7,968.74","7,968.92","7,733.51","216.70K","-2.52%"
"2022-1-4","7,982.35","8,045.10","8,060.99","7,948.91","223.57K","-0.36%"
"2021-12-31","8,011.00","7,946.94","8,016.25","7,946.94","187.19K","1.09%"
"2021-12-30","7,924.56","7,863.17","7,949.90","7,861.54","176.16K","0.88%"
"2021-12-29","7,855.30","7,858.94","7,886.71","7,838.28","170.31K","-0.08%"
"2021-12-28","7,861.56","7,794.03","7,861.56","7,783.17","168.61K","1.09%"
"2021-12-27","7,776.45","7,768.38","7,833.58","7,739.29","173.48K","-0.03%"
"2021-12-24","7,779.09","7,940.38","7,940.43","7,771.42","209.80K","-1.94%"
"2021-12-23","7,932.84","7,932.10","7,946.93","7,892.89","200.57K","0.04%"
"2021-12-22","7,929.83","7,868.30","7,942.94","7,854.36","203.66K","1.03%"
"2021-12-21","7,848.90","7,749.82","7,848.90","7,749.82","189.00K","1.25%"
"2021-12-20","7,751.81","7,873.67","7,920.41","7,747.57","196.96K","-1.82%"
"2021-12-17","7,895.59","7,997.47","7,997.47","7,894.83","199.84K","-1.36%"
"2021-12-16","8,004.80","7,966.50","8,004.94","7,959.38","192.27K","0.60%"
"2021-12-15","7,956.86","7,982.10","8,019.27","7,942.94","198.01K","-0.31%"
"2021-12-14","7,981.29","7,969.60","7,997.18","7,953.23","191.06K","-0.05%"
"2021-12-13","7,985.15","7,963.48","8,000.11","7,936.71","187.27K","0.36%"
"2021-12-10","7,956.83","7,898.64","7,964.35","7,886.13","170.54K","0.32%"
"2021-12-9","7,931.41","7,924.53","7,947.82","7,903.68","179.24K","0.13%"
"2021-12-8","7,921.39","7,806.38","7,921.39","7,803.44","159.12K","1.78%"
"2021-12-7","7,782.66","7,937.23","7,948.14","7,713.92","180.42K","-1.58%"
"2021-12-6","7,907.99","8,018.46","8,029.83","7,900.23","189.46K","-1.43%"
"2021-12-3","8,022.88","7,973.62","8,034.58","7,952.37","176.82K","0.68%"
"2021-12-2","7,968.65","8,045.73","8,046.24","7,964.74","182.57K","-1.08%"
"2021-12-1","8,055.53","8,050.89","8,068.36","8,000.81","186.77K","0.10%"
"2021-11-30","8,047.77","8,037.26","8,082.90","7,991.19","197.33K","0.61%"
"2021-11-29","7,998.89","7,837.39","7,999.42","7,828.92","174.44K","0.71%"
"2021-11-26","7,942.65","7,912.89","7,954.60","7,906.35","172.70K","0.21%"
"2021-11-25","7,926.13","7,937.40","7,959.84","7,919.66","173.74K","-0.15%"
"2021-11-24","7,937.82","7,939.59","7,971.44","7,917.68","186.37K","-0.05%"
"2021-11-23","7,941.77","7,950.25","7,974.51","7,933.20","191.91K","-0.08%"
"2021-11-22","7,947.81","7,822.96","7,948.02","7,822.96","188.08K","1.86%"
"2021-11-19","7,802.88","7,709.31","7,805.95","7,705.84","185.63K","1.13%"
"2021-11-18","7,716.06","7,724.03","7,765.64","7,686.30","196.33K","-0.10%"
"2021-11-17","7,723.84","7,603.33","7,723.84","7,603.33","172.68K","1.78%"
"2021-11-16","7,588.66","7,659.02","7,691.56","7,579.76","174.87K","-1.13%"
"2021-11-15","7,675.58","7,713.85","7,726.46","7,653.93","187.47K","-0.29%"
"2021-11-12","7,698.25","7,593.45","7,705.05","7,593.45","171.51K","1.39%"
"2021-11-11","7,592.63","7,524.16","7,601.20","7,515.71","169.16K","0.76%"
"2021-11-10","7,535.24","7,516.00","7,535.24","7,425.23","166.75K","0.04%"
"2021-11-9","7,532.23","7,443.45","7,532.25","7,435.63","153.90K","1.48%"
"2021-11-8","7,422.47","7,376.71","7,422.47","7,351.50","150.14K","0.42%"
"2021-11-5","7,391.31","7,476.14","7,488.12","7,388.20","179.74K","-1.21%"
"2021-11-4","7,482.06","7,402.66","7,482.59","7,402.66","159.78K","1.31%"
"2021-11-3","7,384.98","7,362.12","7,391.05","7,312.27","143.89K","0.25%"
"2021-11-2","7,366.51","7,462.13","7,501.96","7,301.65","185.70K","-1.22%"
"2021-11-1","7,457.68","7,374.45","7,488.48","7,357.67","171.25K","1.00%"
"2021-10-29","7,383.72","7,276.51","7,383.81","7,234.50","156.69K","1.61%"
"2021-10-28","7,266.86","7,395.49","7,421.85","7,253.10","164.18K","-2.24%"
"2021-10-27","7,433.65","7,490.69","7,501.38","7,408.58","160.31K","-1.00%"
"2021-10-26","7,508.76","7,547.75","7,583.13","7,492.39","159.65K","-0.30%"
"2021-10-25","7,531.62","7,438.43","7,531.62","7,417.20","148.62K","1.23%"
"2021-10-22","7,439.90","7,506.87","7,530.58","7,436.15","165.73K","-0.83%"
"2021-10-21","7,502.39","7,520.93","7,548.82","7,481.44","156.43K","-0.29%"
"2021-10-20","7,524.26","7,467.34","7,560.70","7,456.81","154.04K","0.27%"
"2021-10-19","7,503.91","7,420.48","7,506.09","7,408.12","151.04K","1.01%"
"2021-10-18","7,428.94","7,344.57","7,428.94","7,322.70","143.24K","1.06%"
"2021-10-15","7,351.11","7,321.58","7,374.34","7,288.28","143.53K","0.11%"
"2021-10-14","7,343.06","7,276.51","7,362.46","7,256.98","127.36K","0.74%"
"2021-10-13","7,289.11","7,213.00","7,297.24","7,147.09","129.65K","1.16%"
"2021-10-12","7,205.25","7,366.16","7,376.46","7,125.57","154.95K","-2.43%"
"2021-10-11","7,384.52","7,441.62","7,442.35","7,347.09","148.86K","-0.57%"
"2021-10-8","7,426.96","7,501.24","7,513.76","7,382.11","157.67K","0.29%"
"2021-9-30","7,405.68","7,237.54","7,411.28","7,237.54","144.14K","2.84%"
"2021-9-29","7,201.06","7,409.96","7,413.42","7,200.71","170.67K","-3.59%"
"2021-9-28","7,468.92","7,428.41","7,496.30","7,409.37","156.17K","0.03%"
"2021-9-27","7,467.02","7,717.10","7,732.82","7,399.81","211.45K","-2.97%"
"2021-9-24","7,695.23","7,799.92","7,806.58","7,685.17","204.34K","-1.44%"
"2021-9-23","7,807.59","7,818.73","7,850.16","7,792.59","210.23K","0.50%"
"2021-9-22","7,769.06","7,640.47","7,774.50","7,634.04","182.73K","0.50%"
"2021-9-17","7,730.22","7,740.56","7,786.19","7,575.08","214.24K","-0.32%"
"2021-9-16","7,754.95","7,974.08","7,992.87","7,749.88","236.67K","-2.73%"
"2021-9-15","7,972.23","7,900.69","7,988.37","7,862.31","213.45K","0.70%"
"2021-9-14","7,916.90","7,927.89","8,042.52","7,895.45","243.23K","-0.38%"
"2021-9-13","7,947.48","7,941.21","7,955.98","7,875.00","230.69K","0.19%"
"2021-9-10","7,932.65","7,897.33","7,954.48","7,833.58","240.02K","0.41%"
"2021-9-9","7,900.24","7,888.83","7,922.31","7,835.15","238.20K","0.08%"
"2021-9-8","7,894.25","7,886.27","7,910.79","7,854.89","254.32K","0.20%"
"2021-9-7","7,878.35","7,735.22","7,881.87","7,718.59","228.56K","1.85%"
"2021-9-6","7,735.10","7,625.74","7,735.55","7,552.95","227.95K","1.37%"
"2021-9-3","7,630.84","7,696.46","7,766.31","7,561.23","267.05K","-0.78%"
"2021-9-2","7,690.86","7,572.05","7,703.72","7,568.44","226.09K","1.10%"
"2021-9-1","7,606.87","7,738.27","7,742.21","7,495.76","267.72K","-1.57%"
"2021-8-31","7,728.42","7,714.17","7,728.42","7,636.80","235.46K","0.01%"
"2021-8-30","7,727.75","7,701.42","7,792.52","7,687.45","236.84K","0.62%"
"2021-8-27","7,680.08","7,634.93","7,686.34","7,584.28","212.89K","0.14%"
"2021-8-26","7,669.53","7,754.68","7,771.85","7,662.38","228.22K","-1.29%"
"2021-8-25","7,769.63","7,707.09","7,769.70","7,664.29","206.40K","0.71%"
"2021-8-24","7,715.07","7,654.19","7,737.60","7,614.94","212.66K","0.82%"
"2021-8-23","7,652.56","7,501.41","7,668.89","7,501.41","201.49K","2.48%"
"2021-8-20","7,467.36","7,438.70","7,505.46","7,354.54","176.82K","-0.02%"
"2021-8-19","7,468.77","7,387.44","7,511.19","7,330.61","182.89K","0.85%"
"2021-8-18","7,405.49","7,352.97","7,454.03","7,339.07","178.94K","0.62%"
"2021-8-17","7,360.03","7,559.30","7,578.42","7,338.17","207.43K","-2.75%"
"2021-8-16","7,568.14","7,628.16","7,633.66","7,546.65","201.57K","-0.97%"
"2021-8-13","7,641.92","7,635.49","7,724.44","7,605.86","208.01K","-0.20%"
"2021-8-12","7,657.53","7,595.26","7,677.73","7,589.44","210.25K","0.68%"
"2021-8-11","7,605.92","7,538.82","7,611.65","7,498.58","196.35K","0.75%"
"2021-8-10","7,549.55","7,489.16","7,566.73","7,467.06","189.05K","0.57%"
"2021-8-9","7,507.08","7,459.35","7,509.33","7,386.31","181.11K","0.33%"
"2021-8-6","7,482.17","7,462.86","7,490.85","7,419.73","186.02K","0.46%"
"2021-8-5","7,447.94","7,454.28","7,494.33","7,402.65","198.83K","-0.40%"
"2021-8-4","7,478.21","7,295.57","7,478.21","7,295.57","186.33K","2.32%"
"2021-8-3","7,308.96","7,375.22","7,419.21","7,284.48","209.47K","-1.26%"
